ID,Idioma,Nombre_Idioma,Texto_Original,Texto_Optimizado,Tokens_Original,Tokens_Optimizados,Similitud,Reduccion_Tokens,Pct_Reduccion,Cumple_Restriccion
674,deu_Latn,Deutsch,"Die Einreise in das südliche Afrika mit dem Auto ist eine erstaunliche Möglichkeit, die ganze Schönheit der Region zu sehen und an Orte abseits der normalen Touristenrouten zu gelangen.","Die Einreise in das südliche Afrika mit dem Auto ist eine erstaunliche Möglichkeit, die ganze Schönheit der Region zu sehen und an Orte abseits der normalen Touristenrouten zu gelangen.",50,50,1.0000001,0,0.0,True
675,deu_Latn,Deutsch,"Das kann man mit sorgfältiger Planung in einem normalen Auto machen. Es wird allerdings dringend ein Allradantrieb empfohlen, da viele Orte nur mit Allradantrieb und hohem Radstand zu erreichen sind.","Das kann man mit sorgfältiger Planung in einem normalen Auto machen. Es wird allerdings dringend ein Allradantrieb empfohlen, da viele Orte nur mit Allradantrieb und hohem Radstand zu erreichen sind.",56,56,0.9999999,0,0.0,True
676,deu_Latn,Deutsch,"Denken Sie bei der Planung daran, dass der Süden Afrikas zwar stabil ist, die angrenzenden Länder jedoch nicht immer.","Denken Sie bei der Planung daran, dass der Süden Afrikas zwar stabil ist, die angrenzenden Länder jedoch nicht immer.",32,32,0.9999999,0,0.0,True
677,deu_Latn,Deutsch,"Anforderungen und Kosten für ein Visa sind mit jedem Land verschieden und hängen von dem Land ab, aus dem Sie stammen.","Anforderungen und Kosten für ein Visa sind mit jedem Land verschieden und hängen von dem Land ab, aus dem Sie stammen.",29,29,1.0,0,0.0,True
678,deu_Latn,Deutsch,"Jedes Land hat außerdem spezifische Gesetze, die vorschreiben, welche Gegenstände sich für Notfälle im Auto befinden müssen.","Jedes Land hat außerdem spezifische Gesetze, die vorschreiben, welche Gegenstände sich für Notfälle im Auto befinden müssen.",36,36,1.0000001,0,0.0,True
679,deu_Latn,Deutsch,"Victoria Falls ist eine Stadt im westlichen Teil Simbabwes, auf der anderen Seite der Grenze von Livingstone, Sambia, und in der Nähe von Botswana.","Victoria Falls ist eine Stadt im westlichen Teil Simbabwes, auf der anderen Seite der Grenze von Livingstone, Sambia, und in der Nähe von Botswana.",37,37,1.0,0,0.0,True
680,deu_Latn,Deutsch,"Die Stadt liegt direkt neben den Wasserfällen und sie sind die Hauptattraktion, aber dieses beliebte Touristenziel bietet sowohl Abenteurern als auch Touristen, zahlreiche Möglichkeiten für einen längeren Aufenthalt.","Die Stadt liegt direkt neben den Wasserfällen und sie sind die Hauptattraktion, aber dieses beliebte Touristenziel bietet sowohl Abenteurern als auch Touristen, zahlreiche Möglichkeiten für einen längeren Aufenthalt.",51,51,0.99999994,0,0.0,True
681,deu_Latn,Deutsch,In der Regensaison (November bis März) wird die Wassermenge höher sein und die Fälle werden dramatischer sein.,In der Regensaison (November bis März) wird die Wassermenge höher sein und die Fälle werden dramatischer sein.,30,30,0.9999999,0,0.0,True
682,deu_Latn,Deutsch,"Sie können fest davon ausgehen, dass Sie nass werden, wenn Sie die Brücke überqueren oder die gewundenen Wege nutzen, die an den Wasserfälle entlangführen.","Sie können fest davon ausgehen, dass Sie nass werden, wenn Sie die Brücke überqueren oder die gewundenen Wege nutzen, die an den Wasserfälle entlangführen.",43,43,0.99999994,0,0.0,True
683,deu_Latn,Deutsch,Andererseits wird gerade wegen des hohen Wasservolumens Ihre Sicht auf den eigentlichen Wasserfall verdeckt – durch das ganze Wasser!,Andererseits wird gerade wegen des hohen Wasservolumens Ihre Sicht auf den eigentlichen Wasserfall verdeckt – durch das ganze Wasser!,34,34,0.99999994,0,0.0,True
684,deu_Latn,Deutsch,Grab des Tutanchamun (KV62). KV62 ist das wohl berühmteste Grab im Tal. Die Grabstätte des jungen Königs wurde im Jahr 1922 von Howard Carter in beinahe intaktem Zustand entdeckt.,Grab des Tutanchamun (KV62). KV62 ist das wohl berühmteste Grab im Tal. Die Grabstätte des jungen Königs wurde im Jahr 1922 von Howard Carter in beinahe intaktem Zustand entdeckt.,56,56,1.0,0,0.0,True
685,deu_Latn,Deutsch,"Im Vergleich zu den meisten anderen Königsgräbern ist das Grab des Tutanchamun jedoch kaum einen Besuch wert, da es viel kleiner ist und nur wenige Dekorationen aufweist.","Im Vergleich zu den meisten anderen Königsgräbern ist das Grab des Tutanchamun jedoch kaum einen Besuch wert, da es viel kleiner ist und nur wenige Dekorationen aufweist.",46,46,1.0,0,0.0,True
686,deu_Latn,Deutsch,"Jeder, der Interesse daran hat, Belege des Schadens zu sehen, der der Mumie bei den Entnahmeversuchen aus dem Sarg zugefügt wurde, wird enttäuscht sein, da nur Kopf und Schultern sichtbar sind.","Jeder, der Interesse daran hat, Belege des Schadens zu sehen, der der Mumie bei den Entnahmeversuchen aus dem Sarg zugefügt wurde, wird enttäuscht sein, da nur Kopf und Schultern sichtbar sind.",59,59,1.0,0,0.0,True
687,deu_Latn,Deutsch,"Die fabelhaften Reichtümer des Grabes befinden sich nicht mehr in ihm, sondern wurden in das Ägyptische Museum in Kairo gebracht.","Die fabelhaften Reichtümer des Grabes befinden sich nicht mehr in ihm, sondern wurden in das Ägyptische Museum in Kairo gebracht.",34,34,1.0000001,0,0.0,True
688,deu_Latn,Deutsch,"Besucher, die nur begrenzte Zeit zur Verfügung haben, sollten diese lieber anderswo verbringen.","Besucher, die nur begrenzte Zeit zur Verfügung haben, sollten diese lieber anderswo verbringen.",23,23,0.99999994,0,0.0,True
689,deu_Latn,Deutsch,"Phnom Krom, 12 km südwestlich von Siem Reap. Dieser auf einem Hügel gelegene Tempel wurde Ende des 9. Jahrhunderts während der Herrschaft von König Yasovarman erbaut.","Phnom Krom, 12 km südwestlich von Siem Reap. Dieser auf einem Hügel gelegene Tempel wurde Ende des 9. Jahrhunderts während der Herrschaft von König Yasovarman erbaut.",56,56,1.0000002,0,0.0,True
690,deu_Latn,Deutsch,"Die düstere Atmosphäre des Tempels und der Blick über den Tonle-Sap-See sind es wert, den Hügel zu besteigen.","Die düstere Atmosphäre des Tempels und der Blick über den Tonle-Sap-See sind es wert, den Hügel zu besteigen.",34,34,1.0000002,0,0.0,True
691,deu_Latn,Deutsch,Ein Besuch der Sehenswürdigkeit kann bequem mit einem Bootsausflug auf dem See verbunden werden.,Ein Besuch der Sehenswürdigkeit kann bequem mit einem Bootsausflug auf dem See verbunden werden.,29,29,1.0,0,0.0,True
692,deu_Latn,Deutsch,"Der Angkor-Pass ist erforderlich, um den Tempel zu betreten. Vergessen Sie deshalb nicht, Ihren Reisepass mitzunehmen, wenn Sie nach Tonle Sap reisen.","Der Angkor-Pass ist erforderlich, um den Tempel zu betreten. Vergessen Sie deshalb nicht, Ihren Reisepass mitzunehmen, wenn Sie nach Tonle Sap reisen.",45,45,1.0,0,0.0,True
693,deu_Latn,Deutsch,"Jerusalem ist Israels Hauptstadt und größte Stadt, aber die meisten anderen Länder und die Vereinten Nationen erkennen die Stadt nicht als Israels Hauptstadt an.","Jerusalem ist Israels Hauptstadt und größte Stadt, aber die meisten anderen Länder und die Vereinten Nationen erkennen die Stadt nicht als Israels Hauptstadt an.",39,39,0.9999999,0,0.0,True
694,deu_Latn,Deutsch,"Die alte Stadt auf den Hügeln Judäas hat eine faszinierende Geschichte, die sich über Tausende von Jahren erstreckt.","Die alte Stadt auf den Hügeln Judäas hat eine faszinierende Geschichte, die sich über Tausende von Jahren erstreckt.",33,33,1.0000001,0,0.0,True
695,deu_Latn,Deutsch,"Die Stadt gilt in den drei monotheistischen Religionen – Judentum, Christentum und Islam – als heilig und dient als spirituelles, religiöses und kulturelles Zentrum.","Die Stadt gilt in den drei monotheistischen Religionen – Judentum, Christentum und Islam – als heilig und dient als spirituelles, religiöses und kulturelles Zentrum.",46,46,0.9999999,0,0.0,True
696,deu_Latn,Deutsch,Angesichts der religiösen Bedeutsamkeit der Stadt und vor allem aufgrund der vielen Sehenswürdigkeiten innerhalb der Altstadt ist Jerusalem eines der wichtigsten Touristenziele Israels.,Angesichts der religiösen Bedeutsamkeit der Stadt und vor allem aufgrund der vielen Sehenswürdigkeiten innerhalb der Altstadt ist Jerusalem eines der wichtigsten Touristenziele Israels.,49,49,1.0,0,0.0,True
697,deu_Latn,Deutsch,"Jerusalem bietet viele historische, archäologische und kulturelle Stätten nebst dynamischen und belebten Einkaufszentren, Cafés und Restaurants.","Jerusalem bietet viele historische, archäologische und kulturelle Stätten nebst dynamischen und belebten Einkaufszentren, Cafés und Restaurants.",38,38,1.0000001,0,0.0,True
698,deu_Latn,Deutsch,"Ecuador verlangt, dass kubanische Staatsbürger ein Einladungsschreiben erhalten, bevor sie über internationale Flughäfen oder Grenzübergangsstellen nach Ecuador einreisen.","Ecuador verlangt, dass kubanische Staatsbürger ein Einladungsschreiben erhalten, bevor sie über internationale Flughäfen oder Grenzübergangsstellen nach Ecuador einreisen.",47,47,1.0,0,0.0,True
699,deu_Latn,Deutsch,Dieser Brief muss vom ecuadorianischen Außenministerium für legal erklärt werden und bestimmte Anforderungen erfüllen.,Dieser Brief muss vom ecuadorianischen Außenministerium für legal erklärt werden und bestimmte Anforderungen erfüllen.,30,30,0.9999999,0,0.0,True
700,deu_Latn,Deutsch,"Diese Erfordernisse sind dafür ausgelegt, einen geregelten Migrationsstrom zwischen den beiden Ländern sicherzustellen.","Diese Erfordernisse sind dafür ausgelegt, einen geregelten Migrationsstrom zwischen den beiden Ländern sicherzustellen.",28,28,1.0,0,0.0,True
701,deu_Latn,Deutsch,"Kubanische Staatsbürger, die Inhaber einer Green Card der USA sind, sollten ein ecuadorianisches Konsulat aufsuchen, um eine Befreiung von dieser Auflage zu erhalten.","Kubanische Staatsbürger, die Inhaber einer Green Card der USA sind, sollten ein ecuadorianisches Konsulat aufsuchen, um eine Befreiung von dieser Auflage zu erhalten.",49,49,0.99999994,0,0.0,True
702,deu_Latn,Deutsch,"Ihr Reisepass muss mindestens 6 Monate über den Zeitraum Ihrer Reise hinaus gültig sein. Ein Rück- oder Weiterflugticket wird benötigt, um die Länge Ihres Aufenthalts nachzuweisen.","Ihr Reisepass muss mindestens 6 Monate über den Zeitraum Ihrer Reise hinaus gültig sein. Ein Rück- oder Weiterflugticket wird benötigt, um die Länge Ihres Aufenthalts nachzuweisen.",56,56,1.0000001,0,0.0,True
703,deu_Latn,Deutsch,"Touren sind für größere Gruppen billiger. Sollten Sie alleine oder lediglich mit einem Freund bzw. einer Freundin unterwegs sein, dann sollten Sie sich mit anderen zusammentun und versuchen, eine Gruppe von vier bis sechs Personen zu gründen, um einen für die einzelne Person günstigeren Tarif zu erhalten.","Touren sind für größere Gruppen billiger. Sollten Sie alleine oder lediglich mit einem Freund bzw. einer Freundin unterwegs sein, dann sollten Sie sich mit anderen zusammentun und versuchen, eine Gruppe von vier bis sechs Personen zu gründen, um einen für die einzelne Person günstigeren Tarif zu erhalten.",78,78,1.0,0,0.0,True
704,deu_Latn,Deutsch,"Aber darüber sollten Sie sich keine Gedanken machen, weil Touristen oft zusammengefasst werden, damit die Fahrzeuge voll werden.","Aber darüber sollten Sie sich keine Gedanken machen, weil Touristen oft zusammengefasst werden, damit die Fahrzeuge voll werden.",29,29,0.99999994,0,0.0,True
705,deu_Latn,Deutsch,"Das ist anscheinend eher ein Trick, um die Leute glauben zu machen, dass sie mehr bezahlen müssen.","Das ist anscheinend eher ein Trick, um die Leute glauben zu machen, dass sie mehr bezahlen müssen.",26,26,0.9999999,0,0.0,True
706,deu_Latn,Deutsch,"Hoch über dem nördlichen Rand von Machu Picchu türmt dieser steile Berg, der oft die Kulisse vieler Fotos der Ruinen darstellt.","Hoch über dem nördlichen Rand von Machu Picchu türmt dieser steile Berg, der oft die Kulisse vieler Fotos der Ruinen darstellt.",37,37,0.99999994,0,0.0,True
707,deu_Latn,Deutsch,"Von unten sieht es etwas entmutigend aus und es ist ein steiler und schwieriger Aufstieg, aber die meisten einigermaßen fitten Personen sollten in der Lage sein, ihn in etwa 45 Minuten zu bewältigen.","Von unten sieht es etwas entmutigend aus und es ist ein steiler und schwieriger Aufstieg, aber die meisten einigermaßen fitten Personen sollten in der Lage sein, ihn in etwa 45 Minuten zu bewältigen.",52,52,0.9999999,0,0.0,True
708,deu_Latn,Deutsch,"Der größte Teil des Wegverlaufs ist mit Steinstufen versehen, und in den steileren Abschnitten bilden Stahlseile ein stützendes Geländer.","Der größte Teil des Wegverlaufs ist mit Steinstufen versehen, und in den steileren Abschnitten bilden Stahlseile ein stützendes Geländer.",40,40,1.0,0,0.0,True
709,deu_Latn,Deutsch,"Rechnen Sie jedoch damit, außer Atem zu sein, und seien Sie in den steileren Abschnitten vorsichtig, besonders wenn es nass ist, da es dort schnell gefährlich werden kann.","Rechnen Sie jedoch damit, außer Atem zu sein, und seien Sie in den steileren Abschnitten vorsichtig, besonders wenn es nass ist, da es dort schnell gefährlich werden kann.",47,47,1.0000001,0,0.0,True
710,deu_Latn,Deutsch,"In der Nähe des Gipfels ist eine winzige Höhle zu durchqueren, die recht niedrig und sehr eng ist.","In der Nähe des Gipfels ist eine winzige Höhle zu durchqueren, die recht niedrig und sehr eng ist.",31,31,1.0,0,0.0,True
711,deu_Latn,Deutsch,"Die Sehenswürdigkeiten und die Tierwelt der Galapagosinseln lassen sich am besten per Boot besichtigen, so wie Charles Darwin es 1835 tat.","Die Sehenswürdigkeiten und die Tierwelt der Galapagosinseln lassen sich am besten per Boot besichtigen, so wie Charles Darwin es 1835 tat.",39,39,0.99999994,0,0.0,True
712,deu_Latn,Deutsch,Mehr als 60 Kreuzfahrtschiffe sind in den Gewässern rund um die Galapagos-Inseln unterwegs – deren Größe von 8 bis 100 Fahrtgästen reichen kann.,Mehr als 60 Kreuzfahrtschiffe sind in den Gewässern rund um die Galapagos-Inseln unterwegs – deren Größe von 8 bis 100 Fahrtgästen reichen kann.,50,50,1.0000001,0,0.0,True
713,deu_Latn,Deutsch,Die meisten Menschen buchen ihren Platz lange im Voraus (da die Boote während der Hochsaison normalerweise voll sind).,Die meisten Menschen buchen ihren Platz lange im Voraus (da die Boote während der Hochsaison normalerweise voll sind).,28,28,0.9999999,0,0.0,True
714,deu_Latn,Deutsch,"Stellen Sie sicher, dass Sie über einen auf die Galapagos-Inseln spezialisierten Vermittler buchen, der über ein breites Spektrum an Schiffen gut Bescheid weiß.","Stellen Sie sicher, dass Sie über einen auf die Galapagos-Inseln spezialisierten Vermittler buchen, der über ein breites Spektrum an Schiffen gut Bescheid weiß.",44,44,1.0,0,0.0,True
715,deu_Latn,Deutsch,"So können Sie sichergehen, dass das Schiff am besten zu Ihren besonderen Wünschen und/oder Einschränkungen passt.","So können Sie sichergehen, dass das Schiff am besten zu Ihren besonderen Wünschen und/oder Einschränkungen passt.",31,31,1.0,0,0.0,True
716,deu_Latn,Deutsch,"Bevor die Spanier im 16. Jahrhundert Chile erreichten, war der Norden des Landes unter den Herrschaft der Inka, während die Mitte und der Süden des Landes von den einheimischen Araukanern (Mapuche) bewohnt wurde.","Bevor die Spanier im 16. Jahrhundert Chile erreichten, war der Norden des Landes unter den Herrschaft der Inka, während die Mitte und der Süden des Landes von den einheimischen Araukanern (Mapuche) bewohnt wurde.",61,61,1.0,0,0.0,True
717,deu_Latn,Deutsch,"Die Mapuche waren auch eine der letzten unabhängigen Ureinwohnergruppen Amerikas, die bis nach der Unabhängigkeit Chiles nicht vollständig in die spanischsprachige Herrschaft absorbiert wurden.","Die Mapuche waren auch eine der letzten unabhängigen Ureinwohnergruppen Amerikas, die bis nach der Unabhängigkeit Chiles nicht vollständig in die spanischsprachige Herrschaft absorbiert wurden.",53,53,1.0000001,0,0.0,True
718,deu_Latn,Deutsch,"Obwohl Chile 1810 seine Unabhängigkeit erklärte (inmitten der Napoleonischen Kriege, durch die Spanien einige Jahre keine funktionierende Zentralregierung hatte), konnte der endgültige Sieg erst 1818 errungen werden.","Obwohl Chile 1810 seine Unabhängigkeit erklärte (inmitten der Napoleonischen Kriege, durch die Spanien einige Jahre keine funktionierende Zentralregierung hatte), konnte der endgültige Sieg erst 1818 errungen werden.",58,58,1.0,0,0.0,True
719,deu_Latn,Deutsch,"Die Dominikanische Republik (spanisch: República Dominicana) ist ein Land in der Karibik, das die östliche Hälfte der Insel Hispaniola umfasst, die es mit Haiti teilt.","Die Dominikanische Republik (spanisch: República Dominicana) ist ein Land in der Karibik, das die östliche Hälfte der Insel Hispaniola umfasst, die es mit Haiti teilt.",49,49,1.0,0,0.0,True
720,deu_Latn,Deutsch,"Neben weißen Sandstränden und Berglandschaften beheimatet das Land auch die älteste europäische Stadt Amerikas, die heute zu Santo Domingo gehört.","Neben weißen Sandstränden und Berglandschaften beheimatet das Land auch die älteste europäische Stadt Amerikas, die heute zu Santo Domingo gehört.",40,40,1.0000001,0,0.0,True
721,deu_Latn,Deutsch,Die Insel wurde ursprünglich von den Taíno und Kariben bewohnt. Die Kariben sprachen Arawakisch und kamen etwa 10.000 Jahre v. Chr. dort an.,Die Insel wurde ursprünglich von den Taíno und Kariben bewohnt. Die Kariben sprachen Arawakisch und kamen etwa 10.000 Jahre v. Chr. dort an.,46,46,0.99999994,0,0.0,True
