ID,Idioma,Nombre_Idioma,Texto,Split,Tokens,Caracteres,Palabras,Tokens_por_palabra,Tokens_por_caracter,Tokens_English,IDTL
814,deu_Latn,Deutsch,"Familien mit kleinen Kindern brauchen vielleicht mehr Vorbereitungen, aber ein Tag im Freien ist auch mit Babys und Vorschulkindern einfach machbar.",dev,38,148,21,1.8095238095238095,0.25675675675675674,25,1.52
815,deu_Latn,Deutsch,Weltweit gibt es fast 200 Lauftouren-Organisationen. Die meisten arbeiten unabhängig.,dev,26,85,10,2.6,0.3058823529411765,18,1.4444444444444444
816,deu_Latn,Deutsch,"Go Running Tours, der Nachfolger von Global Running Tours, vernetzt Dutzende von Sightrunning-Anbietern auf vier Kontinenten.",dev,34,125,16,2.125,0.272,20,1.7
817,deu_Latn,Deutsch,Mit Wurzeln in Barcelonas Running Tours Barcelona und Kopenhagens Running Copenhagen erhielt es schnell Zuwachs durch Running Tours Prague in Prag und weitere.,dev,36,159,23,1.565217391304348,0.22641509433962265,28,1.2857142857142858
818,deu_Latn,Deutsch,"Es gibt viele Dinge, die Sie vor und während einer Reise berücksichtigen müssen.",dev,21,80,13,1.6153846153846154,0.2625,17,1.2352941176470589
819,deu_Latn,Deutsch,"Erwarten Sie nicht, dass die Dinge beim Reisen genau so sind wie „zuhause“. Umgangsformen, Gesetze, Essen, Verkehr, Unterkünfte, Standards, Spache und so weiter werden zu einem gewissen Grad anders sein als dort, wo Sie leben.",dev,64,226,35,1.8285714285714285,0.2831858407079646,43,1.4883720930232558
820,deu_Latn,Deutsch,"Dies ist etwas, was man immer im Hinterkopf behalten sollte, um Enttäuschung oder gar Abneigung über lokale Vorgehensweisen zu vermeiden.",dev,40,137,20,2.0,0.291970802919708,26,1.5384615384615385
821,deu_Latn,Deutsch,"Reiseagenturen gibt es seit dem 19. Jahrhundert. Ein Reiseberater ist in der Regel eine gute Wahl für Reisen, die über die bisherige Erfahrung des Reisenden hinsichtlich Natur, Kultur, Sprache oder einkommensschwacher Länder hinausgehen.",dev,70,237,33,2.121212121212121,0.29535864978902954,42,1.6666666666666667
822,deu_Latn,Deutsch,"Obwohl die meisten Agenturen bereit sind, die meisten regulären Buchungen zu übernehmen, spezialisieren sich viele Vertreter auf bestimmte Reisearten, Preisspannen oder Reiseziele.",dev,47,180,22,2.1363636363636362,0.2611111111111111,27,1.7407407407407407
823,deu_Latn,Deutsch,"Es kann sinnvoller sein, einen Reiseberater zu nutzen, der häufig ähnliche Reisen wie Ihre bucht.",dev,29,97,15,1.9333333333333333,0.29896907216494845,16,1.8125
824,deu_Latn,Deutsch,"Werfen Sie einen Blick auf die Reisen, die der Reisekaufmann auf der Webseite oder in einem Schaufenster bewirbt.",dev,30,113,18,1.6666666666666667,0.26548672566371684,21,1.4285714285714286
825,deu_Latn,Deutsch,"Wenn Sie die Welt notgedrungen, wegen Ihres Lebensstils oder als Herausforderung kostengünstig sehen möchten, gibt es einige Möglichkeiten, dies zu tun.",dev,38,152,21,1.8095238095238095,0.25,26,1.4615384615384615
826,deu_Latn,Deutsch,"Sie lassen sich im Wesentlichen in zwei Kategorien einteilen: Entweder arbeiten Sie, während Sie reisen, oder Sie versuchen, Ihre Ausgaben zu senken. Dieser Artikel konzentriert sich auf Letzteres.",dev,54,197,28,1.9285714285714286,0.27411167512690354,28,1.9285714285714286
827,deu_Latn,Deutsch,"Für diejenigen, die bereit sind, auf Komfort, Zeit und Planbarkeit zu verzichten, um die Ausgaben fast auf Null zu reduzieren, siehe Reisen mit minimalem Budget.",dev,44,161,25,1.76,0.2732919254658385,24,1.8333333333333333
828,deu_Latn,Deutsch,"Der Ratschlag setzt voraus, dass Reisende nicht stehlen, Hausfriedensbruch begehen, Schwarzmarktaktivitäten nachgehen, betteln oder andere Menschen auf andere Weise zum eigenen Vorteil ausnutzen.",dev,57,195,23,2.4782608695652173,0.2923076923076923,29,1.9655172413793103
829,deu_Latn,Deutsch,"Eine Einwanderungsprüfstelle ist für gewöhnlich die erste Station, wenn man aus einem Flugzeug, einem Schiff oder einem anderen Fahrzeug steigt.",dev,36,144,20,1.8,0.25,22,1.6363636363636365
830,deu_Latn,Deutsch,In einigen grenzüberschreitenden Zügen werden Kontrollen im fahrenden Zug durchgeführt und Sie sollten beim Einsteigen in einen dieser Züge einen gültigen Ausweis bei sich haben.,dev,49,178,25,1.96,0.2752808988764045,27,1.8148148148148149
831,deu_Latn,Deutsch,"In Nachtzügen können die Pässe vom Schaffner eingesammelt werden, damit Ihr Schlaf nicht unterbrochen wird.",dev,29,107,15,1.9333333333333333,0.27102803738317754,22,1.3181818181818181
832,deu_Latn,Deutsch,Die Anmeldung ist eine weitere Notwendigkeit beim Visaverfahren. In manchen Ländern müssen Sie Ihre Anwesenheit und Ihre Wohnadresse bei den lokalen Behörden melden.,dev,41,165,23,1.7826086956521738,0.24848484848484848,30,1.3666666666666667
833,deu_Latn,Deutsch,Dies bedeutet zum Beispiel ein Formular bei der Polizei vor Ort auszufüllen oder bei der Einwanderungsbehörde vorstellig zu werden.,dev,36,131,19,1.894736842105263,0.2748091603053435,19,1.894736842105263
834,deu_Latn,Deutsch,"In vielen Ländern mit so einem Gesetz, kümmern sich lokale Hotels um die Registrierung (vergessen Sie nicht, danach zu fragen).",dev,36,127,20,1.8,0.28346456692913385,20,1.8
835,deu_Latn,Deutsch,"Gegebenenfalls müssen sich nur Reisende anmelden, die nicht in Unterkünften für Touristen wohnen. Dadurch wird das Gesetz allerdings viel unklarer, daher sollten Sie sich vor dem Reiseantritt informieren.",dev,53,204,28,1.8928571428571428,0.25980392156862747,31,1.7096774193548387
836,deu_Latn,Deutsch,Die Architektur befasst sich mit der Planung und dem Bau von Gebäuden. Die Architektur eines Ortes ist oft eine Touristenattraktion an sich.,dev,39,140,22,1.7727272727272727,0.2785714285714286,26,1.5
837,deu_Latn,Deutsch,Viele Gebäude sind sehr schön anzusehen und die Aussicht von einem hohen Gebäude oder von einem geschickt positionierten Fenster kann sich als wunderschön erweisen.,dev,42,164,24,1.75,0.25609756097560976,30,1.4
838,deu_Latn,Deutsch,"Architektur überschneidet sich in weiten Teilen mit anderen Fachgebieten, darunter Städteplanung, Bauwesen, dekorative Kunst, Raumgestaltung und Landschaftsgestaltung.",dev,49,167,17,2.8823529411764706,0.2934131736526946,22,2.227272727272727
839,deu_Latn,Deutsch,"Wenn man bedenkt, wie abgelegen viele der Pueblos sind, werden Sie kein nennenswertes Nachtleben finden, wenn Sie nicht nach Albuquerque oder Santa Fe reisen.",dev,42,158,24,1.75,0.26582278481012656,32,1.3125
840,deu_Latn,Deutsch,Allerdings servieren fast alle der oben aufgeführten Casinos Getränke und einige von ihnen laden namhafte Unterhaltungskünstler ein (hauptsächlich die großen Casinos in der unmittelbaren Nachbarschaft von Albuquerque und Santa Fe).,dev,57,231,30,1.9,0.24675324675324675,34,1.6764705882352942
841,deu_Latn,Deutsch,Vorsicht: Die Kleinstadtkneipen in dieser Gegend sind nicht immer geeignete Besuchsziele für Gäste von außerhalb.,dev,34,113,15,2.2666666666666666,0.3008849557522124,22,1.5454545454545454
842,deu_Latn,Deutsch,Einerseits hat das nördliche New Mexico signifikante Probleme mit Fahren unter Alkoholeinfluss. In der Umgebung von Kleinstadt-Bars ist die Konzentration betrunkener Fahrer besonders hoch.,dev,52,188,24,2.1666666666666665,0.2765957446808511,28,1.8571428571428572
843,deu_Latn,Deutsch,Unerwünschte Wandgemälde oder Schmierereien sind als Graffiti bekannt.,dev,21,70,8,2.625,0.3,12,1.75
844,deu_Latn,Deutsch,"Obwohl es alles andere als ein modernes Phänomen ist, verbinden die meisten Menschen es wahrscheinlich mit Jugendlichen, die öffentliches und privates Eigentum mit Sprühfarbe zerstören.",dev,48,185,25,1.92,0.2594594594594595,26,1.8461538461538463
845,deu_Latn,Deutsch,"""Heutzutage gibt es allerdings etablierte Graffiti-Künstler, Graffiti-Veranstaltungen und „legale"""" Wände. In diesem Kontext gleichen Graffiti-Gemälde häufiger Kunstwerken als unlesbaren Kritzeleien. """,dev,62,201,21,2.9523809523809526,0.30845771144278605,32,1.9375
846,deu_Latn,Deutsch,"Bumerangwerfen ist eine beliebte Fertigkeit, die viele Touristen erlernen wollen.",dev,22,81,10,2.2,0.2716049382716049,15,1.4666666666666666
847,deu_Latn,Deutsch,"Wenn Sie lernen wollen, wie man einen Bumerang so wirft, dass er zu Ihrer Hand zurückkommt, achten Sie darauf, dass Sie einen dafür geeigneten Bumerang haben.",dev,42,158,26,1.6153846153846154,0.26582278481012656,29,1.4482758620689655
848,deu_Latn,Deutsch,"Die meisten Bumerangs, die in Australien erhältlich sind, kehren in Wirklichkeit nicht zurück. Anfänger sollten versuchen, möglichst nicht bei windigem Wetter zu werfen.",dev,45,169,23,1.9565217391304348,0.26627218934911245,25,1.8
849,deu_Latn,Deutsch,Ein Hāngi-Gericht wird in einem heißen Erdloch gekocht.,dev,19,55,8,2.375,0.34545454545454546,14,1.3571428571428572
850,deu_Latn,Deutsch,"Die Grube wird mit heißen Steinen aus einem Feuer oder an manchen Orten durch Erdwärme erhitzt, wo der Boden stellenweise von Natur aus heiß ist.",dev,40,145,25,1.6,0.27586206896551724,26,1.5384615384615385
851,deu_Latn,Deutsch,"Hangi wird oft verwendet, um ein traditionell gebratenenes Abendessen zuzubereiten.",dev,23,83,10,2.3,0.27710843373493976,14,1.6428571428571428
852,deu_Latn,Deutsch,"Mehrere Orte in Rotorua bieten geothermales Hangi an, während anderes Hangi in Christchurch, Wellington und anderswo gekostet werden kann.",dev,37,138,19,1.9473684210526316,0.26811594202898553,27,1.3703703703703705
853,deu_Latn,Deutsch,MetroRail besitzt zwei Klassen von Pendlerzügen in und um Kapstadt: MetroPlus (auch als erste Klasse bezeichnet) und Metro (als dritte Klasse bezeichnet).,dev,42,154,22,1.9090909090909092,0.2727272727272727,29,1.4482758620689655
854,deu_Latn,Deutsch,"MetroPlus ist komfortabler und weniger überfüllt, allerdings etwas teurer – wenn auch immer noch günstiger als normale U-Bahn-Tickets in Europa.",dev,36,144,20,1.8,0.25,23,1.565217391304348
855,deu_Latn,Deutsch,"Jeder Zug hat sowohl MetroPlus- als auch Metro-Wagen. Die MetroPlus-Wagen befinden sich immer an dem Zugende, das Kapstadt am nächsten ist.",dev,36,139,21,1.7142857142857142,0.2589928057553957,26,1.3846153846153846
856,deu_Latn,Deutsch,"Tragen für andere – Verlieren Sie Ihr Gepäck niemals aus den Augen, besonders wenn Sie internationale Grenzen überschreiten.",dev,35,124,18,1.9444444444444444,0.28225806451612906,22,1.5909090909090908
857,deu_Latn,Deutsch,"Man könnte als Drogenbote benutzt werden, ohne es zu wissen, was einem viel Ärger einbringt.",dev,25,92,15,1.6666666666666667,0.2717391304347826,25,1.0
858,deu_Latn,Deutsch,"Dazu gehört auch das Warten in der Schlange, da Drogenspürhunde jederzeit und ohne Vorankündigung eingesetzt werden könnten.",dev,35,124,17,2.0588235294117645,0.28225806451612906,21,1.6666666666666667
859,deu_Latn,Deutsch,In einigen Ländern gibt es selbst für erstmalige Vergehen überaus drakonische Strafen; diese können Gefängnisstrafen von über 10 Jahren oder die Todesstrafe einschließen.,dev,48,170,23,2.0869565217391304,0.2823529411764706,26,1.8461538461538463
860,deu_Latn,Deutsch,"Unbeaufsichtigte Taschen sind ein Ziel für Diebe und können auch die Aufmerksamkeit von Behörden auf sich ziehen, die Bombendrohungen fürchten.",dev,40,143,20,2.0,0.27972027972027974,20,2.0
861,deu_Latn,Deutsch,"Daheim sind Sie gegen lokale Keime mit großer Wahrscheinlichkeit schon immun, da Sie ihnen ständig ausgesetzt sind.",dev,28,115,17,1.6470588235294117,0.24347826086956523,26,1.0769230769230769
862,deu_Latn,Deutsch,"In anderen Teilen der Welt, in denen die bakteriologische Fauna neu für Sie ist, werden Sie jedoch viel eher auf Probleme stoßen.",dev,33,129,22,1.5,0.2558139534883721,28,1.1785714285714286
863,deu_Latn,Deutsch,In wärmeren Klimazonen wachsen Bakterien außerdem schneller und überleben länger außerhalb des Körpers.,dev,32,103,13,2.4615384615384617,0.3106796116504854,17,1.8823529411764706
864,deu_Latn,Deutsch,"Daher die Geißeln von Delhi Belly, der Pharaonenfluch, Montezumas Rache und ihre vielen Freunde.",dev,29,96,14,2.0714285714285716,0.3020833333333333,25,1.16
865,deu_Latn,Deutsch,"Wie Atemprobleme in kaltem Klima sind Darmprobleme in heißem Klima recht weit verbreitet. In den meisten Fällen sind sie sehr lästig, aber eher ungefährlich.",dev,50,157,24,2.0833333333333335,0.3184713375796178,28,1.7857142857142858
866,deu_Latn,Deutsch,"Wenn Sie zum ersten Mal in ein Entwicklungsland – oder in einen neuen Teil der Welt – reisen, sollten Sie nicht unterschätzen, wie stark der Kulturschock sein kann.",dev,43,164,28,1.5357142857142858,0.2621951219512195,28,1.5357142857142858
867,deu_Latn,Deutsch,"So mancher stabile, fähige Reisende ist schon von der Andersartigkeit des Reisens in den Entwicklungsländern überwältigt worden, wo sich die vielen kleinen kulturellen Unterschiede schnell summieren können.",dev,51,206,27,1.8888888888888888,0.24757281553398058,28,1.8214285714285714
868,deu_Latn,Deutsch,"Vor allem in den ersten Tagen sollten Sie erwägen, Hotels, Essen und Dienstleistungen mit westlicher Prägung und Qualität in Anspruch zu nehmen, um die Akklimatisierung zu erleichtern.",dev,51,184,27,1.8888888888888888,0.27717391304347827,30,1.7
869,deu_Latn,Deutsch,"Schlafen Sie in Gegenden, in denen Sie die örtliche Tierwelt nicht kennen, nicht auf einer Matratze oder Matte auf dem Boden.",dev,34,125,21,1.619047619047619,0.272,22,1.5454545454545454
870,deu_Latn,Deutsch,"Wenn Sie im Freien zelten, sollten Sie ein Klappbett oder eine Hängematte mitnehmen, um sich vor Schlangen, Skorpionen usw. zu schützen.",dev,42,136,21,2.0,0.3088235294117647,28,1.5
871,deu_Latn,Deutsch,Erfülle Dein Zuhause mit einem köstlichem Kaffee am Morgen und etwas entspannendem Kamillentee am Abend.,dev,36,104,15,2.4,0.34615384615384615,20,1.8
872,deu_Latn,Deutsch,"Wenn Sie Urlaub zu Hause machen, haben Sie die Zeit, es sich gut gehen zu lassen und ein paar Minuten mehr zu investieren, um etwas Besonderes aufzubrühen.",dev,41,155,27,1.5185185185185186,0.2645161290322581,27,1.5185185185185186
873,deu_Latn,Deutsch,"Wenn Sie ein wenig mehr Abenteuer wollen, ergreifen Sie die Chance, Smoothies saftiger zu machen oder zu mixen:",dev,29,111,18,1.6111111111111112,0.26126126126126126,19,1.5263157894736843
874,deu_Latn,Deutsch,"Vielleicht finden Sie ein einfaches Getränk, das Sie zum Frühstück zubereiten können, wenn Sie wieder in Ihrer täglichen Routine angekommen sind.",dev,38,145,21,1.8095238095238095,0.2620689655172414,22,1.7272727272727273
875,deu_Latn,Deutsch,"Wenn Sie in einer Stadt mit einer vielfältigen Trinkkultur leben, gehen Sie in Bars oder Kneipen in Stadtvierteln, die Sie nicht häufig besuchen.",dev,40,145,23,1.7391304347826086,0.27586206896551724,24,1.6666666666666667
876,deu_Latn,Deutsch,"Für die, die sich mit dem medizinischen Fachjargon wenig auskennen: Die Begriffe infektiös und ansteckend haben unterschiedliche Bedeutungen.",dev,38,141,18,2.111111111111111,0.2695035460992908,17,2.235294117647059
877,deu_Latn,Deutsch,"Eine Infektionskrankheit ist eine Krankheit, die durch einen Erreger, wie z. B. einen Virus, ein Bakterium, einen Pilz oder andere Parasiten, verursacht wird.",dev,45,158,23,1.9565217391304348,0.2848101265822785,26,1.7307692307692308
878,deu_Latn,Deutsch,"Eine ansteckende Krankheit ist eine Krankheit, die leicht übertragen wird, wenn man sich in der Nähe einer infizierten Person aufhält.",dev,35,134,20,1.75,0.26119402985074625,20,1.75
879,deu_Latn,Deutsch,"Viele Regierungen fordern von einreisenden Besuchern oder abreisenden Einwohnern in ihren Ländern, dass sie sich gegen eine Reihe von Krankheiten impfen lassen.",dev,43,160,22,1.9545454545454546,0.26875,21,2.0476190476190474
880,deu_Latn,Deutsch,"Diese Voraussetzungen hängen oft davon ab, welche Länder ein Urlauber schon besucht hat oder welche er besuchen will.",dev,32,117,18,1.7777777777777777,0.27350427350427353,17,1.8823529411764706
881,deu_Latn,Deutsch,"Eine der Stärken von Charlotte (North Carolina) ist, dass es dort eine Fülle hochwertiger Angebote für Familien gibt.",dev,30,117,18,1.6666666666666667,0.2564102564102564,23,1.3043478260869565
882,deu_Latn,Deutsch,"Bewohner aus anderen Gegenden geben oft Familienfreundlichkeit als Hauptgrund für ihren Umzug an, und Besucher mit Kindern fühlen sich in der Stadt sehr wohl.",dev,39,158,24,1.625,0.2468354430379747,31,1.2580645161290323
883,deu_Latn,Deutsch,In den letzten 20 Jahren ist die Auswahl an kinderfreundlichen Optionen in Uptown Charlotte exponentiell gewachsen.,dev,28,115,16,1.75,0.24347826086956523,22,1.2727272727272727
884,deu_Latn,Deutsch,"Taxis werden von Familien in Charlotte normalerweise nicht genutzt, obwohl sie unter bestimmten Umständen nützlich sein können.",dev,32,127,17,1.8823529411764706,0.25196850393700787,22,1.4545454545454546
885,deu_Latn,Deutsch,"Für mehr als 2 Passagiere gilt eine Zusatzgebühr, was diese Wahl unter Umständen teurer als nötig macht.",dev,30,104,17,1.7647058823529411,0.28846153846153844,23,1.3043478260869565
886,deu_Latn,Deutsch,"Die Antarktis die den Südpol umgibt, ist der kälteste Ort der Erde.",dev,24,67,12,2.0,0.3582089552238806,17,1.411764705882353
887,deu_Latn,Deutsch,"Touristische Besuche sind teuer, erfordern körperliche Fitness, können nur im Sommer (Nov–Feb) stattfinden und sind größtenteils auf die Halbinsel, die Inseln und das Rossmeer beschränkt.",dev,54,187,25,2.16,0.2887700534759358,32,1.6875
888,deu_Latn,Deutsch,"Ein paar tausend Mitarbeiter leben hier im Sommer in etwa vier Dutzend Stützpunkten, hauptsächlich in diesen Gebieten; eine kleine Anzahl bleibt über den Winter.",dev,41,161,24,1.7083333333333333,0.2546583850931677,26,1.5769230769230769
889,deu_Latn,Deutsch,"Das Binnenland der Antarktis ist ein einsames Plateau, das mit 2–3 km Eis bedeckt ist.",dev,29,86,15,1.9333333333333333,0.3372093023255814,18,1.6111111111111112
